Point,Corner,mc_iteration,Pass/Fail,Vo
5.479e3,LOCAL,5.479e3,,769.8e-3
5.48e3,LOCAL,5.48e3,,762.8e-3
5.481e3,LOCAL,5.481e3,,766.7e-3
5.482e3,LOCAL,5.482e3,,764.1e-3
5.483e3,LOCAL,5.483e3,,762.7e-3
5.484e3,LOCAL,5.484e3,,773.9e-3
5.485e3,LOCAL,5.485e3,,758.1e-3
5.486e3,LOCAL,5.486e3,,777.8e-3
5.487e3,LOCAL,5.487e3,,769.6e-3
5.488e3,LOCAL,5.488e3,,767.1e-3
5.489e3,LOCAL,5.489e3,,769e-3
5.49e3,LOCAL,5.49e3,,767.9e-3
5.491e3,LOCAL,5.491e3,,768.4e-3
5.492e3,LOCAL,5.492e3,,770.3e-3
5.493e3,LOCAL,5.493e3,,759.1e-3
5.494e3,LOCAL,5.494e3,,779.4e-3
5.495e3,LOCAL,5.495e3,,766.3e-3
5.496e3,LOCAL,5.496e3,,766e-3
5.497e3,LOCAL,5.497e3,,760.5e-3
5.498e3,LOCAL,5.498e3,,755.4e-3
5.499e3,LOCAL,5.499e3,,769.3e-3
5.5e3,LOCAL,5.5e3,,766.6e-3
5.501e3,LOCAL,5.501e3,,764.7e-3
5.502e3,LOCAL,5.502e3,,766.3e-3
5.503e3,LOCAL,5.503e3,,769.1e-3
5.504e3,LOCAL,5.504e3,,765.9e-3
5.505e3,LOCAL,5.505e3,,768.1e-3
5.506e3,LOCAL,5.506e3,,767.1e-3
5.507e3,LOCAL,5.507e3,,766.7e-3
5.508e3,LOCAL,5.508e3,,767e-3
5.509e3,LOCAL,5.509e3,,763.7e-3
5.51e3,LOCAL,5.51e3,,764.5e-3
5.511e3,LOCAL,5.511e3,,770e-3
5.512e3,LOCAL,5.512e3,,774.1e-3
5.513e3,LOCAL,5.513e3,,770.1e-3
5.514e3,LOCAL,5.514e3,,763.2e-3
5.515e3,LOCAL,5.515e3,,760.4e-3
5.516e3,LOCAL,5.516e3,,764e-3
5.517e3,LOCAL,5.517e3,,774.2e-3
5.518e3,LOCAL,5.518e3,,770.5e-3
5.519e3,LOCAL,5.519e3,,771.2e-3
5.52e3,LOCAL,5.52e3,,763.6e-3
5.521e3,LOCAL,5.521e3,,764e-3
5.522e3,LOCAL,5.522e3,,773.1e-3
5.523e3,LOCAL,5.523e3,,769.7e-3
5.524e3,LOCAL,5.524e3,,765.6e-3
5.525e3,LOCAL,5.525e3,,769.4e-3
5.526e3,LOCAL,5.526e3,,768.8e-3
5.527e3,LOCAL,5.527e3,,772.1e-3
5.528e3,LOCAL,5.528e3,,764e-3
5.529e3,LOCAL,5.529e3,,763.8e-3
5.53e3,LOCAL,5.53e3,,769.8e-3
5.531e3,LOCAL,5.531e3,,768.2e-3
5.532e3,LOCAL,5.532e3,,763.9e-3
5.533e3,LOCAL,5.533e3,,769.6e-3
5.534e3,LOCAL,5.534e3,,768.8e-3
5.535e3,LOCAL,5.535e3,,765.3e-3
5.536e3,LOCAL,5.536e3,,764.3e-3
5.537e3,LOCAL,5.537e3,,770.4e-3
5.538e3,LOCAL,5.538e3,,766.6e-3
5.539e3,LOCAL,5.539e3,,766.7e-3
5.54e3,LOCAL,5.54e3,,769.5e-3
5.541e3,LOCAL,5.541e3,,769.2e-3
5.542e3,LOCAL,5.542e3,,766.1e-3
5.543e3,LOCAL,5.543e3,,769.9e-3
5.544e3,LOCAL,5.544e3,,760.8e-3
5.545e3,LOCAL,5.545e3,,770.8e-3
5.546e3,LOCAL,5.546e3,,773.3e-3
5.547e3,LOCAL,5.547e3,,767.6e-3
5.548e3,LOCAL,5.548e3,,778.4e-3
5.549e3,LOCAL,5.549e3,,758.1e-3
5.55e3,LOCAL,5.55e3,,771e-3
5.551e3,LOCAL,5.551e3,,767.7e-3
5.552e3,LOCAL,5.552e3,,768e-3
5.553e3,LOCAL,5.553e3,,769.4e-3
5.554e3,LOCAL,5.554e3,,761.6e-3
5.555e3,LOCAL,5.555e3,,765.4e-3
5.556e3,LOCAL,5.556e3,,765.7e-3
5.557e3,LOCAL,5.557e3,,769.5e-3
5.558e3,LOCAL,5.558e3,,767.6e-3
5.559e3,LOCAL,5.559e3,,766.8e-3
5.56e3,LOCAL,5.56e3,,763.7e-3
5.561e3,LOCAL,5.561e3,,763.2e-3
5.562e3,LOCAL,5.562e3,,766.8e-3
5.563e3,LOCAL,5.563e3,,770.8e-3
5.564e3,LOCAL,5.564e3,,757.8e-3
5.565e3,LOCAL,5.565e3,,767.7e-3
5.566e3,LOCAL,5.566e3,,769.8e-3
5.567e3,LOCAL,5.567e3,,764e-3
5.568e3,LOCAL,5.568e3,,766.3e-3
5.569e3,LOCAL,5.569e3,,767.9e-3
5.57e3,LOCAL,5.57e3,,757.2e-3
5.571e3,LOCAL,5.571e3,,767.6e-3
5.572e3,LOCAL,5.572e3,,761.6e-3
5.573e3,LOCAL,5.573e3,,766.3e-3
5.574e3,LOCAL,5.574e3,,776.9e-3
5.575e3,LOCAL,5.575e3,,770.9e-3
5.576e3,LOCAL,5.576e3,,765.1e-3
5.577e3,LOCAL,5.577e3,,768.5e-3
5.578e3,LOCAL,5.578e3,,768e-3
5.579e3,LOCAL,5.579e3,,765.1e-3
5.58e3,LOCAL,5.58e3,,764.6e-3
5.581e3,LOCAL,5.581e3,,766.9e-3
5.582e3,LOCAL,5.582e3,,771.9e-3
5.583e3,LOCAL,5.583e3,,769.7e-3
5.584e3,LOCAL,5.584e3,,772.5e-3
5.585e3,LOCAL,5.585e3,,763.1e-3
5.586e3,LOCAL,5.586e3,,757.2e-3
5.587e3,LOCAL,5.587e3,,770.7e-3
5.588e3,LOCAL,5.588e3,,771.7e-3
5.589e3,LOCAL,5.589e3,,769.2e-3
5.59e3,LOCAL,5.59e3,,763.6e-3
5.591e3,LOCAL,5.591e3,,760.6e-3
5.592e3,LOCAL,5.592e3,,769.1e-3
5.593e3,LOCAL,5.593e3,,761.2e-3
5.594e3,LOCAL,5.594e3,,769e-3
5.595e3,LOCAL,5.595e3,,768.1e-3
5.596e3,LOCAL,5.596e3,,769.4e-3
5.597e3,LOCAL,5.597e3,,766.7e-3
5.598e3,LOCAL,5.598e3,,767.9e-3
5.599e3,LOCAL,5.599e3,,764e-3
5.6e3,LOCAL,5.6e3,,768.1e-3
5.601e3,LOCAL,5.601e3,,768.7e-3
5.602e3,LOCAL,5.602e3,,759.7e-3
5.603e3,LOCAL,5.603e3,,767e-3
5.604e3,LOCAL,5.604e3,,775.5e-3
5.605e3,LOCAL,5.605e3,,758.2e-3
5.606e3,LOCAL,5.606e3,,771.4e-3
5.607e3,LOCAL,5.607e3,,772.2e-3
5.608e3,LOCAL,5.608e3,,763.4e-3
5.609e3,LOCAL,5.609e3,,764.6e-3
5.61e3,LOCAL,5.61e3,,760.2e-3
5.611e3,LOCAL,5.611e3,,760.6e-3
5.612e3,LOCAL,5.612e3,,760e-3
5.613e3,LOCAL,5.613e3,,758.2e-3
5.614e3,LOCAL,5.614e3,,767e-3
5.615e3,LOCAL,5.615e3,,766.2e-3
5.616e3,LOCAL,5.616e3,,763.7e-3
5.617e3,LOCAL,5.617e3,,771.9e-3
5.618e3,LOCAL,5.618e3,,768e-3
5.619e3,LOCAL,5.619e3,,763.8e-3
5.62e3,LOCAL,5.62e3,,768.7e-3
5.621e3,LOCAL,5.621e3,,775e-3
5.622e3,LOCAL,5.622e3,,775.1e-3
5.623e3,LOCAL,5.623e3,,772.2e-3
5.624e3,LOCAL,5.624e3,,772.1e-3
5.625e3,LOCAL,5.625e3,,766.8e-3
5.626e3,LOCAL,5.626e3,,774.6e-3
5.627e3,LOCAL,5.627e3,,769.3e-3
5.628e3,LOCAL,5.628e3,,761.9e-3
5.629e3,LOCAL,5.629e3,,769.8e-3
5.63e3,LOCAL,5.63e3,,765.9e-3
5.631e3,LOCAL,5.631e3,,770.9e-3
5.632e3,LOCAL,5.632e3,,765.8e-3
5.633e3,LOCAL,5.633e3,,772.1e-3
5.634e3,LOCAL,5.634e3,,767.7e-3
5.635e3,LOCAL,5.635e3,,773.8e-3
5.636e3,LOCAL,5.636e3,,769.6e-3
5.637e3,LOCAL,5.637e3,,766.8e-3
5.638e3,LOCAL,5.638e3,,774.7e-3
5.639e3,LOCAL,5.639e3,,761.9e-3
5.64e3,LOCAL,5.64e3,,772.2e-3
5.641e3,LOCAL,5.641e3,,766.1e-3
5.642e3,LOCAL,5.642e3,,768.7e-3
5.643e3,LOCAL,5.643e3,,768.6e-3
5.644e3,LOCAL,5.644e3,,771.5e-3
5.645e3,LOCAL,5.645e3,,760.9e-3
5.646e3,LOCAL,5.646e3,,776.3e-3
5.647e3,LOCAL,5.647e3,,768.7e-3
5.648e3,LOCAL,5.648e3,,770.9e-3
5.649e3,LOCAL,5.649e3,,765.4e-3
5.65e3,LOCAL,5.65e3,,770e-3
5.651e3,LOCAL,5.651e3,,770.5e-3
5.652e3,LOCAL,5.652e3,,773.8e-3
5.653e3,LOCAL,5.653e3,,763.3e-3
5.654e3,LOCAL,5.654e3,,774.8e-3
5.655e3,LOCAL,5.655e3,,768e-3
5.656e3,LOCAL,5.656e3,,767.9e-3
5.657e3,LOCAL,5.657e3,,765.1e-3
5.658e3,LOCAL,5.658e3,,766.8e-3
5.659e3,LOCAL,5.659e3,,775.5e-3
5.66e3,LOCAL,5.66e3,,764.4e-3
5.661e3,LOCAL,5.661e3,,762.5e-3
5.662e3,LOCAL,5.662e3,,767.6e-3
5.663e3,LOCAL,5.663e3,,768.6e-3
5.664e3,LOCAL,5.664e3,,759.8e-3
5.665e3,LOCAL,5.665e3,,767.9e-3
5.666e3,LOCAL,5.666e3,,757.9e-3
5.667e3,LOCAL,5.667e3,,773.8e-3
5.668e3,LOCAL,5.668e3,,764.8e-3
5.669e3,LOCAL,5.669e3,,768.7e-3
5.67e3,LOCAL,5.67e3,,763e-3
5.671e3,LOCAL,5.671e3,,763.4e-3
5.672e3,LOCAL,5.672e3,,769.5e-3
5.673e3,LOCAL,5.673e3,,768.4e-3
5.674e3,LOCAL,5.674e3,,768e-3
5.675e3,LOCAL,5.675e3,,765e-3
5.676e3,LOCAL,5.676e3,,769.3e-3
5.677e3,LOCAL,5.677e3,,761.7e-3
5.678e3,LOCAL,5.678e3,,759.6e-3
5.679e3,LOCAL,5.679e3,,764.6e-3
5.68e3,LOCAL,5.68e3,,767e-3
5.681e3,LOCAL,5.681e3,,768.3e-3
5.682e3,LOCAL,5.682e3,,766e-3
5.683e3,LOCAL,5.683e3,,764.2e-3
5.684e3,LOCAL,5.684e3,,768.3e-3
5.685e3,LOCAL,5.685e3,,759.9e-3
5.686e3,LOCAL,5.686e3,,766.6e-3
5.687e3,LOCAL,5.687e3,,769.9e-3
5.688e3,LOCAL,5.688e3,,768.3e-3
5.689e3,LOCAL,5.689e3,,769.1e-3
5.69e3,LOCAL,5.69e3,,770.5e-3
5.691e3,LOCAL,5.691e3,,768.6e-3
5.692e3,LOCAL,5.692e3,,766e-3
5.693e3,LOCAL,5.693e3,,776.6e-3
5.694e3,LOCAL,5.694e3,,767.4e-3
5.695e3,LOCAL,5.695e3,,766.9e-3
5.696e3,LOCAL,5.696e3,,772.3e-3
5.697e3,LOCAL,5.697e3,,771.4e-3
5.698e3,LOCAL,5.698e3,,761.4e-3
5.699e3,LOCAL,5.699e3,,762.6e-3
5.7e3,LOCAL,5.7e3,,768.1e-3
5.701e3,LOCAL,5.701e3,,766.2e-3
5.702e3,LOCAL,5.702e3,,763e-3
5.703e3,LOCAL,5.703e3,,765.3e-3
5.704e3,LOCAL,5.704e3,,772.7e-3
5.705e3,LOCAL,5.705e3,,768.9e-3
5.706e3,LOCAL,5.706e3,,761.2e-3
5.707e3,LOCAL,5.707e3,,766.2e-3
5.708e3,LOCAL,5.708e3,,771.2e-3
5.709e3,LOCAL,5.709e3,,772.5e-3
5.71e3,LOCAL,5.71e3,,766e-3
5.711e3,LOCAL,5.711e3,,768.1e-3
5.712e3,LOCAL,5.712e3,,770.7e-3
5.713e3,LOCAL,5.713e3,,760.3e-3
5.714e3,LOCAL,5.714e3,,773.8e-3
5.715e3,LOCAL,5.715e3,,768.3e-3
5.716e3,LOCAL,5.716e3,,764.7e-3
5.717e3,LOCAL,5.717e3,,767.3e-3
5.718e3,LOCAL,5.718e3,,762.2e-3
5.719e3,LOCAL,5.719e3,,763e-3
5.72e3,LOCAL,5.72e3,,767.5e-3
5.721e3,LOCAL,5.721e3,,759.8e-3
5.722e3,LOCAL,5.722e3,,773.5e-3
5.723e3,LOCAL,5.723e3,,767.9e-3
5.724e3,LOCAL,5.724e3,,765.6e-3
5.725e3,LOCAL,5.725e3,,764.4e-3
5.726e3,LOCAL,5.726e3,,766e-3
5.727e3,LOCAL,5.727e3,,769.9e-3
5.728e3,LOCAL,5.728e3,,774.4e-3
5.729e3,LOCAL,5.729e3,,764.6e-3
5.73e3,LOCAL,5.73e3,,766.9e-3
5.731e3,LOCAL,5.731e3,,770.4e-3
5.732e3,LOCAL,5.732e3,,769.5e-3
5.733e3,LOCAL,5.733e3,,769.3e-3
5.734e3,LOCAL,5.734e3,,772.6e-3
5.735e3,LOCAL,5.735e3,,766e-3
5.736e3,LOCAL,5.736e3,,759.6e-3
5.737e3,LOCAL,5.737e3,,765e-3
5.738e3,LOCAL,5.738e3,,759.9e-3
5.739e3,LOCAL,5.739e3,,765.9e-3
5.74e3,LOCAL,5.74e3,,766e-3
5.741e3,LOCAL,5.741e3,,762.8e-3
5.742e3,LOCAL,5.742e3,,766.1e-3
5.743e3,LOCAL,5.743e3,,764.1e-3
5.744e3,LOCAL,5.744e3,,768e-3
5.745e3,LOCAL,5.745e3,,769e-3
5.746e3,LOCAL,5.746e3,,759.2e-3
5.747e3,LOCAL,5.747e3,,768.3e-3
5.748e3,LOCAL,5.748e3,,766.8e-3
5.749e3,LOCAL,5.749e3,,766.7e-3
5.75e3,LOCAL,5.75e3,,764.4e-3
5.751e3,LOCAL,5.751e3,,777.6e-3
5.752e3,LOCAL,5.752e3,,760.6e-3
5.753e3,LOCAL,5.753e3,,766.9e-3
5.754e3,LOCAL,5.754e3,,764.7e-3
5.755e3,LOCAL,5.755e3,,768.7e-3
5.756e3,LOCAL,5.756e3,,773.1e-3
5.757e3,LOCAL,5.757e3,,768.2e-3
5.758e3,LOCAL,5.758e3,,765.3e-3
5.759e3,LOCAL,5.759e3,,767.7e-3
5.76e3,LOCAL,5.76e3,,764e-3
5.761e3,LOCAL,5.761e3,,758.8e-3
5.762e3,LOCAL,5.762e3,,754.5e-3
5.763e3,LOCAL,5.763e3,,769.7e-3
5.764e3,LOCAL,5.764e3,,768.3e-3
5.765e3,LOCAL,5.765e3,,778e-3
5.766e3,LOCAL,5.766e3,,773.6e-3
5.767e3,LOCAL,5.767e3,,770.3e-3
5.768e3,LOCAL,5.768e3,,769.4e-3
5.769e3,LOCAL,5.769e3,,767.8e-3
5.77e3,LOCAL,5.77e3,,772.3e-3
5.771e3,LOCAL,5.771e3,,764.5e-3
5.772e3,LOCAL,5.772e3,,768.2e-3
5.773e3,LOCAL,5.773e3,,767.7e-3
5.774e3,LOCAL,5.774e3,,762.7e-3
5.775e3,LOCAL,5.775e3,,765.3e-3
5.776e3,LOCAL,5.776e3,,773.2e-3
5.777e3,LOCAL,5.777e3,,757.7e-3
5.778e3,LOCAL,5.778e3,,768.1e-3
5.779e3,LOCAL,5.779e3,,770e-3
5.78e3,LOCAL,5.78e3,,765.3e-3
5.781e3,LOCAL,5.781e3,,775.3e-3
5.782e3,LOCAL,5.782e3,,763.1e-3
5.783e3,LOCAL,5.783e3,,762.4e-3
5.784e3,LOCAL,5.784e3,,761.2e-3
5.785e3,LOCAL,5.785e3,,772.7e-3
5.786e3,LOCAL,5.786e3,,763.4e-3
5.787e3,LOCAL,5.787e3,,768.5e-3
5.788e3,LOCAL,5.788e3,,762.6e-3
5.789e3,LOCAL,5.789e3,,760.1e-3
5.79e3,LOCAL,5.79e3,,765.9e-3
5.791e3,LOCAL,5.791e3,,768.6e-3
5.792e3,LOCAL,5.792e3,,771.7e-3
5.793e3,LOCAL,5.793e3,,767.1e-3
5.794e3,LOCAL,5.794e3,,773.3e-3
5.795e3,LOCAL,5.795e3,,765.3e-3
5.796e3,LOCAL,5.796e3,,766.7e-3
5.797e3,LOCAL,5.797e3,,768.5e-3
5.798e3,LOCAL,5.798e3,,764.1e-3
5.799e3,LOCAL,5.799e3,,773.1e-3
5.8e3,LOCAL,5.8e3,,760.2e-3
5.801e3,LOCAL,5.801e3,,767.4e-3
5.802e3,LOCAL,5.802e3,,760.3e-3
5.803e3,LOCAL,5.803e3,,762.6e-3
5.804e3,LOCAL,5.804e3,,769.1e-3
5.805e3,LOCAL,5.805e3,,765.1e-3
5.806e3,LOCAL,5.806e3,,768.2e-3
5.807e3,LOCAL,5.807e3,,764.2e-3
5.808e3,LOCAL,5.808e3,,768e-3
5.809e3,LOCAL,5.809e3,,771.1e-3
5.81e3,LOCAL,5.81e3,,769.9e-3
5.811e3,LOCAL,5.811e3,,770.1e-3
5.812e3,LOCAL,5.812e3,,763.5e-3
5.813e3,LOCAL,5.813e3,,767.2e-3
5.814e3,LOCAL,5.814e3,,774e-3
5.815e3,LOCAL,5.815e3,,772.4e-3
5.816e3,LOCAL,5.816e3,,766.5e-3
5.817e3,LOCAL,5.817e3,,767.4e-3
5.818e3,LOCAL,5.818e3,,771.4e-3
5.819e3,LOCAL,5.819e3,,766.3e-3
5.82e3,LOCAL,5.82e3,,765.5e-3
5.821e3,LOCAL,5.821e3,,768.3e-3
5.822e3,LOCAL,5.822e3,,761.4e-3
5.823e3,LOCAL,5.823e3,,770.8e-3
5.824e3,LOCAL,5.824e3,,767.2e-3
5.825e3,LOCAL,5.825e3,,766.4e-3
5.826e3,LOCAL,5.826e3,,770.7e-3
5.827e3,LOCAL,5.827e3,,768.7e-3
5.828e3,LOCAL,5.828e3,,769.8e-3
5.829e3,LOCAL,5.829e3,,763.3e-3
5.83e3,LOCAL,5.83e3,,769.7e-3
5.831e3,LOCAL,5.831e3,,768.3e-3
5.832e3,LOCAL,5.832e3,,764.8e-3
5.833e3,LOCAL,5.833e3,,770.5e-3
5.834e3,LOCAL,5.834e3,,762.1e-3
5.835e3,LOCAL,5.835e3,,769.1e-3
5.836e3,LOCAL,5.836e3,,764e-3
5.837e3,LOCAL,5.837e3,,766.1e-3
5.838e3,LOCAL,5.838e3,,773.2e-3
5.839e3,LOCAL,5.839e3,,768.4e-3
5.84e3,LOCAL,5.84e3,,770.6e-3
5.841e3,LOCAL,5.841e3,,768.8e-3
5.842e3,LOCAL,5.842e3,,764.6e-3
5.843e3,LOCAL,5.843e3,,771e-3
5.844e3,LOCAL,5.844e3,,768.1e-3
5.845e3,LOCAL,5.845e3,,767.6e-3
5.846e3,LOCAL,5.846e3,,778.4e-3
5.847e3,LOCAL,5.847e3,,764.2e-3
5.848e3,LOCAL,5.848e3,,771.4e-3
5.849e3,LOCAL,5.849e3,,768.4e-3
5.85e3,LOCAL,5.85e3,,768.8e-3
5.851e3,LOCAL,5.851e3,,762.9e-3
5.852e3,LOCAL,5.852e3,,775.7e-3
5.853e3,LOCAL,5.853e3,,771.1e-3
5.854e3,LOCAL,5.854e3,,756.5e-3
5.855e3,LOCAL,5.855e3,,770.1e-3
5.856e3,LOCAL,5.856e3,,766.5e-3
5.857e3,LOCAL,5.857e3,,765.3e-3
5.858e3,LOCAL,5.858e3,,772.7e-3
5.859e3,LOCAL,5.859e3,,764.4e-3
5.86e3,LOCAL,5.86e3,,762.8e-3
5.861e3,LOCAL,5.861e3,,764.3e-3
5.862e3,LOCAL,5.862e3,,771e-3
5.863e3,LOCAL,5.863e3,,761.3e-3
5.864e3,LOCAL,5.864e3,,766.2e-3
5.865e3,LOCAL,5.865e3,,771e-3
5.866e3,LOCAL,5.866e3,,767.2e-3
5.867e3,LOCAL,5.867e3,,775.5e-3
5.868e3,LOCAL,5.868e3,,766.7e-3
5.869e3,LOCAL,5.869e3,,764.5e-3
5.87e3,LOCAL,5.87e3,,768.9e-3
5.871e3,LOCAL,5.871e3,,770.9e-3
5.872e3,LOCAL,5.872e3,,764.3e-3
5.873e3,LOCAL,5.873e3,,767.5e-3
5.874e3,LOCAL,5.874e3,,766.9e-3
5.875e3,LOCAL,5.875e3,,760e-3
5.876e3,LOCAL,5.876e3,,758.8e-3
5.877e3,LOCAL,5.877e3,,771.8e-3
5.878e3,LOCAL,5.878e3,,768.7e-3
5.879e3,LOCAL,5.879e3,,768e-3
5.88e3,LOCAL,5.88e3,,768.8e-3
5.881e3,LOCAL,5.881e3,,768.7e-3
5.882e3,LOCAL,5.882e3,,765e-3
5.883e3,LOCAL,5.883e3,,770.7e-3
5.884e3,LOCAL,5.884e3,,767.2e-3
5.885e3,LOCAL,5.885e3,,764.5e-3
5.886e3,LOCAL,5.886e3,,771.4e-3
5.887e3,LOCAL,5.887e3,,774e-3
5.888e3,LOCAL,5.888e3,,762.3e-3
5.889e3,LOCAL,5.889e3,,773.6e-3
5.89e3,LOCAL,5.89e3,,764e-3
5.891e3,LOCAL,5.891e3,,776.7e-3
5.892e3,LOCAL,5.892e3,,768.3e-3
5.893e3,LOCAL,5.893e3,,764.3e-3
5.894e3,LOCAL,5.894e3,,763.1e-3
5.895e3,LOCAL,5.895e3,,767.2e-3
5.896e3,LOCAL,5.896e3,,766e-3
5.897e3,LOCAL,5.897e3,,760.1e-3
5.898e3,LOCAL,5.898e3,,774.7e-3
5.899e3,LOCAL,5.899e3,,768e-3
5.9e3,LOCAL,5.9e3,,767.7e-3
5.901e3,LOCAL,5.901e3,,764.6e-3
5.902e3,LOCAL,5.902e3,,761.4e-3
5.903e3,LOCAL,5.903e3,,759.5e-3
5.904e3,LOCAL,5.904e3,,763.5e-3
5.905e3,LOCAL,5.905e3,,767.7e-3
5.906e3,LOCAL,5.906e3,,776.4e-3
5.907e3,LOCAL,5.907e3,,774.2e-3
5.908e3,LOCAL,5.908e3,,768.7e-3
5.909e3,LOCAL,5.909e3,,769.1e-3
5.91e3,LOCAL,5.91e3,,760.8e-3
5.911e3,LOCAL,5.911e3,,762e-3
5.912e3,LOCAL,5.912e3,,767.1e-3
5.913e3,LOCAL,5.913e3,,772.7e-3
5.914e3,LOCAL,5.914e3,,766.6e-3
5.915e3,LOCAL,5.915e3,,783.1e-3
5.916e3,LOCAL,5.916e3,,764.5e-3
5.917e3,LOCAL,5.917e3,,764.6e-3
5.918e3,LOCAL,5.918e3,,763.2e-3
5.919e3,LOCAL,5.919e3,,766.8e-3
5.92e3,LOCAL,5.92e3,,767.7e-3
5.921e3,LOCAL,5.921e3,,763.7e-3
5.922e3,LOCAL,5.922e3,,767e-3
5.923e3,LOCAL,5.923e3,,770e-3
5.924e3,LOCAL,5.924e3,,775.8e-3
5.925e3,LOCAL,5.925e3,,767.2e-3
5.926e3,LOCAL,5.926e3,,764.7e-3
5.927e3,LOCAL,5.927e3,,771e-3
5.928e3,LOCAL,5.928e3,,769.2e-3
5.929e3,LOCAL,5.929e3,,769.7e-3
5.93e3,LOCAL,5.93e3,,763.8e-3
5.931e3,LOCAL,5.931e3,,766.2e-3
5.932e3,LOCAL,5.932e3,,758.9e-3
5.933e3,LOCAL,5.933e3,,765.4e-3
5.934e3,LOCAL,5.934e3,,772.9e-3
5.935e3,LOCAL,5.935e3,,780.9e-3
5.936e3,LOCAL,5.936e3,,773.7e-3
5.937e3,LOCAL,5.937e3,,764.8e-3
5.938e3,LOCAL,5.938e3,,777e-3
5.939e3,LOCAL,5.939e3,,765.7e-3
5.94e3,LOCAL,5.94e3,,773.9e-3
5.941e3,LOCAL,5.941e3,,773e-3
5.942e3,LOCAL,5.942e3,,766.9e-3
5.943e3,LOCAL,5.943e3,,767.2e-3
5.944e3,LOCAL,5.944e3,,765.4e-3
5.945e3,LOCAL,5.945e3,,764.4e-3
5.946e3,LOCAL,5.946e3,,769.3e-3
5.947e3,LOCAL,5.947e3,,770.7e-3
5.948e3,LOCAL,5.948e3,,773e-3
5.949e3,LOCAL,5.949e3,,771.9e-3
5.95e3,LOCAL,5.95e3,,765.1e-3
5.951e3,LOCAL,5.951e3,,757.2e-3
5.952e3,LOCAL,5.952e3,,759.7e-3
5.953e3,LOCAL,5.953e3,,769.6e-3
5.954e3,LOCAL,5.954e3,,766.6e-3
5.955e3,LOCAL,5.955e3,,762e-3
5.956e3,LOCAL,5.956e3,,769.9e-3
5.957e3,LOCAL,5.957e3,,765e-3
5.958e3,LOCAL,5.958e3,,765.5e-3
5.959e3,LOCAL,5.959e3,,769.5e-3
5.96e3,LOCAL,5.96e3,,767.1e-3
5.961e3,LOCAL,5.961e3,,771.8e-3
5.962e3,LOCAL,5.962e3,,762.5e-3
5.963e3,LOCAL,5.963e3,,770e-3
5.964e3,LOCAL,5.964e3,,776.9e-3
5.965e3,LOCAL,5.965e3,,755.8e-3
5.966e3,LOCAL,5.966e3,,758.7e-3
5.967e3,LOCAL,5.967e3,,773.4e-3
5.968e3,LOCAL,5.968e3,,765.1e-3
5.969e3,LOCAL,5.969e3,,765.9e-3
5.97e3,LOCAL,5.97e3,,764.7e-3
5.971e3,LOCAL,5.971e3,,767.9e-3
5.972e3,LOCAL,5.972e3,,777e-3
5.973e3,LOCAL,5.973e3,,770.4e-3
5.974e3,LOCAL,5.974e3,,762.2e-3
5.975e3,LOCAL,5.975e3,,757.5e-3
5.976e3,LOCAL,5.976e3,,769.8e-3
5.977e3,LOCAL,5.977e3,,765.2e-3
5.978e3,LOCAL,5.978e3,,764.2e-3
5.979e3,LOCAL,5.979e3,,762e-3
5.98e3,LOCAL,5.98e3,,770.3e-3
5.981e3,LOCAL,5.981e3,,765.1e-3
5.982e3,LOCAL,5.982e3,,770.4e-3
5.983e3,LOCAL,5.983e3,,767.1e-3
5.984e3,LOCAL,5.984e3,,769.8e-3
5.985e3,LOCAL,5.985e3,,773.1e-3
5.986e3,LOCAL,5.986e3,,770.6e-3
5.987e3,LOCAL,5.987e3,,770.2e-3
5.988e3,LOCAL,5.988e3,,761.2e-3
5.989e3,LOCAL,5.989e3,,763.3e-3
5.99e3,LOCAL,5.99e3,,763.1e-3
5.991e3,LOCAL,5.991e3,,769.6e-3
5.992e3,LOCAL,5.992e3,,768.3e-3
5.993e3,LOCAL,5.993e3,,771.7e-3
5.994e3,LOCAL,5.994e3,,768.7e-3
5.995e3,LOCAL,5.995e3,,764.2e-3
5.996e3,LOCAL,5.996e3,,765.2e-3
5.997e3,LOCAL,5.997e3,,770e-3
5.998e3,LOCAL,5.998e3,,769.9e-3
5.999e3,LOCAL,5.999e3,,769.1e-3
6e3,LOCAL,6e3,,768.1e-3
6.001e3,LOCAL,6.001e3,,771.2e-3
6.002e3,LOCAL,6.002e3,,773.6e-3
6.003e3,LOCAL,6.003e3,,768.2e-3
6.004e3,LOCAL,6.004e3,,763.1e-3
6.005e3,LOCAL,6.005e3,,769.3e-3
6.006e3,LOCAL,6.006e3,,776.1e-3
6.007e3,LOCAL,6.007e3,,767.8e-3
6.008e3,LOCAL,6.008e3,,764.8e-3
6.009e3,LOCAL,6.009e3,,759.3e-3
6.01e3,LOCAL,6.01e3,,768.7e-3
6.011e3,LOCAL,6.011e3,,770.2e-3
6.012e3,LOCAL,6.012e3,,766.7e-3
6.013e3,LOCAL,6.013e3,,767.8e-3
6.014e3,LOCAL,6.014e3,,772.2e-3
6.015e3,LOCAL,6.015e3,,770.6e-3
6.016e3,LOCAL,6.016e3,,765.8e-3
6.017e3,LOCAL,6.017e3,,768e-3
6.018e3,LOCAL,6.018e3,,768.9e-3
6.019e3,LOCAL,6.019e3,,768.2e-3
6.02e3,LOCAL,6.02e3,,769.9e-3
