Point,Corner,mc_iteration,Pass/Fail,Vo
321,GLOBAL_LOCAL,321,,749.1e-3
322,GLOBAL_LOCAL,322,,778.9e-3
323,GLOBAL_LOCAL,323,,762.3e-3
324,GLOBAL_LOCAL,324,,771.2e-3
325,GLOBAL_LOCAL,325,,782.7e-3
326,GLOBAL_LOCAL,326,,772.7e-3
327,GLOBAL_LOCAL,327,,785.2e-3
328,GLOBAL_LOCAL,328,,763.1e-3
329,GLOBAL_LOCAL,329,,758.6e-3
330,GLOBAL_LOCAL,330,,787.4e-3
331,GLOBAL_LOCAL,331,,759.2e-3
332,GLOBAL_LOCAL,332,,775.5e-3
333,GLOBAL_LOCAL,333,,767e-3
334,GLOBAL_LOCAL,334,,746.3e-3
335,GLOBAL_LOCAL,335,,775.7e-3
336,GLOBAL_LOCAL,336,,772e-3
337,GLOBAL_LOCAL,337,,754.4e-3
338,GLOBAL_LOCAL,338,,762.6e-3
339,GLOBAL_LOCAL,339,,802.5e-3
340,GLOBAL_LOCAL,340,,806.8e-3
341,GLOBAL_LOCAL,341,,778.4e-3
342,GLOBAL_LOCAL,342,,771.9e-3
343,GLOBAL_LOCAL,343,,762.3e-3
344,GLOBAL_LOCAL,344,,762.1e-3
345,GLOBAL_LOCAL,345,,791.1e-3
346,GLOBAL_LOCAL,346,,752.3e-3
347,GLOBAL_LOCAL,347,,781e-3
348,GLOBAL_LOCAL,348,,739.9e-3
349,GLOBAL_LOCAL,349,,772.5e-3
350,GLOBAL_LOCAL,350,,757.4e-3
351,GLOBAL_LOCAL,351,,781.9e-3
352,GLOBAL_LOCAL,352,,797.3e-3
353,GLOBAL_LOCAL,353,,757.8e-3
354,GLOBAL_LOCAL,354,,759.8e-3
355,GLOBAL_LOCAL,355,,792.1e-3
356,GLOBAL_LOCAL,356,,759.7e-3
357,GLOBAL_LOCAL,357,,766e-3
358,GLOBAL_LOCAL,358,,789.6e-3
359,GLOBAL_LOCAL,359,,751e-3
360,GLOBAL_LOCAL,360,,785.1e-3
361,GLOBAL_LOCAL,361,,756.3e-3
362,GLOBAL_LOCAL,362,,800e-3
363,GLOBAL_LOCAL,363,,778.9e-3
364,GLOBAL_LOCAL,364,,768.9e-3
365,GLOBAL_LOCAL,365,,789.6e-3
366,GLOBAL_LOCAL,366,,778.3e-3
367,GLOBAL_LOCAL,367,,777.7e-3
368,GLOBAL_LOCAL,368,,788.2e-3
369,GLOBAL_LOCAL,369,,777.9e-3
370,GLOBAL_LOCAL,370,,766.3e-3
371,GLOBAL_LOCAL,371,,750e-3
372,GLOBAL_LOCAL,372,,795.9e-3
373,GLOBAL_LOCAL,373,,767.7e-3
374,GLOBAL_LOCAL,374,,787.6e-3
375,GLOBAL_LOCAL,375,,785.7e-3
376,GLOBAL_LOCAL,376,,794.6e-3
377,GLOBAL_LOCAL,377,,769.5e-3
378,GLOBAL_LOCAL,378,,757.8e-3
379,GLOBAL_LOCAL,379,,785e-3
380,GLOBAL_LOCAL,380,,765e-3
381,GLOBAL_LOCAL,381,,740.9e-3
382,GLOBAL_LOCAL,382,,780.6e-3
383,GLOBAL_LOCAL,383,,790.8e-3
